stop_name,stop_id,stop_lat,stop_lon
Koluru,33549,12.89145,77.41328
Koluvarayanahalli,31195,13.16498,77.52176
Koluvarayanahalli,33550,13.16501,77.52179
Kommaghatta,31197,12.92994,77.46513
Kommaghatta,33551,12.93007,77.46502
Kommaghatta Junction,20882,12.91431,77.48141
Kommaghatta Junction,20883,12.91448,77.48149
Kommasandra,33552,12.86132,77.74405
Konanakunte,22188,12.88613,77.56663
Konanakunte,22189,12.88607,77.56662
Konanakunte Cross,22190,12.89025,77.56431
Konanakunte Cross,22191,12.89058,77.56442
Konanakunte Cross,33557,12.89044,77.56414
Konanakunte Cross,35374,12.88949,77.5635
Konanakunte Cross,35993,12.88952,77.56365
Konanakunte Cross  Metro Station,38358,12.88907,77.56306
Konanakunte Cross  Metro Station,38359,12.8889,77.56257
Konanakunte Reliance Fresh,31346,12.88297,77.56616
Konanakunte Reliance Fresh,33558,12.88295,77.56613
Konappana Agarhara,20934,12.85577,77.66411
Konappana Agarhara,20935,12.8548,77.66502
Konappana Agarhara,22192,12.85609,77.6645
Konappana Agarhara Flyover,35380,12.85561,77.66479
Konappana Agrahara,35791,12.85607,77.66437
Konappana Agrahara Flyover,35792,12.85236,77.66721
Konasandra,31213,12.88956,77.48575
Konasandra,33560,12.76209,77.63461
Konasandra,33561,12.8895,77.48572
Konasandra Cross,31217,12.89238,77.48641
Konasandra Cross,33562,12.76422,77.63552
Konasandra Cross,33563,12.76429,77.63551
Konasandra Cross,33564,12.89247,77.48641
Kondappanahalli,31221,13.06388,77.38146
Kondappanahalli,33566,13.06383,77.3816
Kondashettyhalli,31223,13.1264,77.514
Kondashettyhalli,33567,13.12655,77.51418
Kondenahalli,31225,13.15519,77.73712
Kondenahalli,33568,13.15524,77.73733
Konena Agrahara,22193,12.95914,77.65962
Konena Agrahara,22194,12.95902,77.65946
Kongovi PVT LTD Peenya,31226,13.0215,77.51101
Koppa,24148,12.80449,77.62654
Koppa,24335,12.8044,77.62647
Koppa Gate,24081,12.79637,77.61611
Koppa Gate,24229,12.79646,77.61586
Koppa Gate,24334,12.79644,77.61613
Koraluru,31228,12.9979,77.7842
Koraluru,33569,12.99789,77.78411
Koraluru Railway Gate,31230,12.99608,77.78371
Koraluru Railway Gate,33570,12.99608,77.78364
Koramangala,31234,13.29194,77.75095
Koramangala,33573,13.292,77.7511
Koramangala 1st Block,22892,12.9249,77.63458
Koramangala 1st Block,23894,12.92501,77.63448
Koramangala Bus Station,31235,12.94122,77.62468
Koramangala Bus Station,35100,12.9405,77.62479
Koramangala Bus Station,35267,12.94061,77.62482
Koramangala Forum Mall,23597,12.93486,77.61195
Koramangala Police Station,23594,12.94172,77.62179
Koramangala Police Station,24073,12.94167,77.62151
Koramangala Water Tank,21275,12.92739,77.62144
Koramangala Water Tank,22616,12.92792,77.62121
Koramangala Water Tank,22617,12.9284,77.62124
Koramangala Water Tank,23383,12.92753,77.62075
Koratagere  Doddy,31236,12.72938,77.57039
Koratagere Doddy,24309,12.72935,77.57047
KoratagereDoddy Bannerughatta,31238,12.73267,77.58318
Korathi,31240,13.18803,77.95858
Koshys Hospital Kalkere,31242,13.02067,77.67701
Koshys Hospital Kalkere,33576,13.02077,77.67708
Kotalammana Devasthana,31244,13.31899,77.69459
Kotalammana Devasthana,33577,13.31922,77.69423
Kothaganahalli,33578,13.01189,77.28453
Kothanuru,22195,13.06181,77.64891
Kothanuru,22196,13.06182,77.64893
Kothanuru Dinne Ganesha Temple,23456,12.87711,77.58399
Kothanuru Dinne Ganesha Temple,23470,12.87705,77.58395
Kothanuru Hari Nagara,31248,12.87655,77.5772
Kothanuru Hari Nagara,33579,12.87651,77.57716
Kotiganahalli,31250,12.83635,77.76852
Kotiganahalli,33580,12.83638,77.76865
Kottanayakana halli,31251,12.81302,77.68262
Kottigepalya,20936,12.98786,77.51405
Kottigepalya,20937,12.98787,77.51509
Kotur,35292,12.94532,77.78267
Kotur Gate,24205,12.94767,77.77563
Kotur Gate,24207,12.94765,77.77562
Koyira,31254,13.30346,77.64107
Koyira,33581,13.3035,77.64116
Kranthiveera Sangolli Rayanna Railway Station,23446,12.97849,77.56986
Kranthiveera Sangolli Rayanna Railway Station,23448,12.97821,77.56983
Kranthiveera Sangolli Rayanna Railway Station,38432,12.97818,77.57093
Krishna Garden BHEL Layout,31264,12.9131,77.50703
Krishna Garden BHEL Layout,33584,12.91301,77.50691
Krishnananda Nagara,33585,13.01812,77.54135
Krishnananda Nagara,33586,13.01816,77.5413
Krishnananda Nagara,33587,13.01856,77.53963
Krishnaraja Pura Govt Hospital,20946,13.00798,77.69271
Krishnaraja Pura Govt Hospital,22204,13.00804,77.69217
Krishnaraja Pura Govt Hospital,22205,13.00821,77.69214
Krishnasagara,31273,12.93605,77.42872
Krishnasagara,33588,12.93612,77.42869
Krishnasagara,33589,12.93204,77.55573
Krishnasagara,33590,12.932,77.55565
Krishnayyana Doddy,31275,12.76312,77.61724
Krishnayyana Doddy,33591,12.76309,77.6172
Krishnayyana Palya NGEF,31277,12.99191,77.65161
Krishnayyana Palya NGEF,33592,12.99182,77.65184
Krishnayyana Palya NGEF,38698,12.99212,77.65163
Kristu Jayanti College,31279,13.05855,77.6431
Kristu Jayanti College,33593,13.05877,77.64293
Krupanidhi College,20947,12.92388,77.62852
Krupanidhi College Gunjur Road,38768,12.91556,77.72356
Krupanidhi College Gunjur Road,38769,12.91559,77.72346
Kudlu,31294,12.88957,77.65506
Kudlu,33599,12.88963,77.65521
Kudlu Gate,20950,12.88985,77.63969
Kudlu Gate,20951,12.88966,77.6394
Kudlu Gate,31295,12.88931,77.64046
Kudlu Gate Flyover,35797,12.88979,77.63965
Kudlu Gate Flyover,35798,12.88972,77.63953
Kudlu Panchayath Office,34816,12.88965,77.64904
Kudlu Panchayath Office,35381,12.88973,77.64895
Kudlu Slum Board,36696,12.88957,77.65635
Kudure Mukha Colony,20952,12.92572,77.6254
Kudure Mukha Colony,23333,12.92553,77.62563
Kuduregere Colony,31302,13.188,77.60855
Kuduregere Cross,31304,13.16722,77.60575
Kuduregere Gate,38157,13.18972,77.60057
Kuduregere Gate,38158,13.18973,77.60059
Kuduregere Madanayakanahalli,31308,13.07586,77.47248
Kuduregere Madanayakanahalli,33604,13.07595,77.47259
Kudurugere Colony,31310,13.06817,77.47611
Kudurugere Colony,33605,13.0682,77.47609
Kuguru,31314,12.9091,77.80962
Kuguru,33607,12.9092,77.80969
Kuguru Gate,31316,12.8997,77.80842
Kuguru Gate,33608,12.89972,77.80842
Kullappa Circle,22210,13.01405,77.63956
Kullappa Circle,31317,13.01399,77.63924
Kullegowdanapalya,31318,12.84672,77.44698
Kullegowdanapalya 1,31387,12.84667,77.44701
Kullegowdanapalya Cross,31320,12.84991,77.44863
Kullegowdanapalya Cross,33609,12.84985,77.44866
Kulume Kempanahalli,31322,13.04782,77.37255
Kulume Kempanahalli,33610,13.04773,77.37265
Kulumepalya,31324,12.8326,77.55301
Kulumepalya,33611,12.83263,77.55304
Kuluvanahalli Tumakur Road,31326,13.17583,77.29908
Kuluvanahalli Tumakur Road,33612,13.17569,77.29907
Kumaraswamy Layout,22211,12.90313,77.56165
Kumaraswamy Layout,22212,12.90299,77.56156
Kumaraswamy Layout 2nd Stage,38355,12.90584,77.55814
Kumaraswamy Layout Police Station,22213,12.9053,77.56274
Kumaraswamy Layout Police Station,22214,12.90514,77.56264
Kumaraswamy Layout West,31330,12.90336,77.55475
Kumbalagodu,20954,12.87861,77.44539
Kumbalagodu,35432,12.87826,77.4455
Kumbalagunte Cross,31334,13.20124,77.45822
Kumbalagunte Cross,33616,13.20118,77.45816
Kumbalahalli,31336,13.09182,77.79373
Kumbalahalli,33617,13.09187,77.79366
Kumbalahalli Gate,31338,13.08858,77.78078
Kumbalahalli Gate,33618,13.08851,77.78079
Kumbara Doddy,31339,12.79431,77.31781
Kumbara Doddy,38484,12.79432,77.31782
Kumbarahalli,31341,13.10509,77.49165
Kumbarahalli Cross,31344,13.09669,77.49397
Kumbarahalli Cross,31388,13.09677,77.49398
Kumbarahalli Cross,33620,13.10666,77.49016
Kumbarahalli Cross,33622,13.10664,77.49019
Kumbaranahalli,24090,12.74786,77.66047
Kumbaranahalli,24219,12.7476,77.66058
Kundalahalli,20955,12.95815,77.71571
Kundalahalli,20956,12.95832,77.71566
Kundalahalli Colony,20957,12.97052,77.71245
Kundalahalli Colony,20958,12.97022,77.71248
Kundalahalli Gate,20959,12.95592,77.71378
Kundalahalli Gate,20960,12.95674,77.71499
Kundalahalli Gate,22215,12.95583,77.71577
Kundalahalli Gate,28389,13.15551,77.73007
Kundalahalli Gate,33624,13.1555,77.72995
Kundalahalli Metro Station,38798,12.97753,77.71632
Kundalahalli Metro Station,38799,12.9774,77.71636
Kundalapura,28391,12.89512,77.41533
Kundalapura,33625,12.89515,77.41534
Kundana Circle,28395,13.25705,77.61707
Kundana Circle,33627,13.25708,77.61716
Kundana Cross,28397,13.25456,77.64986
Kuppa SiddanaDoddy,28402,12.73513,77.60274
Kuppa SiddanaDoddy,33630,12.73528,77.60288
Kuppareddy Kere,22216,12.84268,77.51789
Kuppareddy Kere,22217,12.84267,77.5177
Kuppemala,28404,13.10573,77.29972
Kuppemala,33631,13.10568,77.2997
Kurubara Karenahalli,28410,12.85448,77.38327
Kurubara Karenahalli,33634,12.85443,77.38332
Kurubarahalli,33635,13.00085,77.53586
Kurubarahalli,33636,13.00084,77.53588
Kurubarahalli,33637,13.1022,77.79773
Kurubarahalli Cross,28417,13.1267,77.51961
Kurubarahalli Cross,33638,13.12676,77.51959
Kurubarahalli Cross,33639,13.12672,77.51956
Kurubarakunte Cross (Narsari),22826,13.26681,77.74152
Kurubarakunte Cross (Narsari),22827,13.26679,77.74136
Kurubarapalya,28419,12.91143,77.36276
Kurubarapalya,33640,12.9114,77.36269
Kurubarapalya Cross,28421,12.91393,77.36737
Kurubarapalya Cross,33641,12.9141,77.36735
Kurudu Sonnenahalli,28423,13.0141,77.73228
Kurudu Sonnenahalli,33642,13.014,77.73233
Kurudu Sonnenahalli Cross,38672,13.02057,77.72096
Kurudu Sonnenahalli Cross,38673,13.02057,77.72094
Kuthaganahalli,24030,12.88893,77.80201
Kuthaganahalli,24031,12.88902,77.80211
Kuthaganahalli Cross,24028,12.89774,77.79057
Kuthaganahalli Cross,24033,12.89754,77.7905
Kuvempu Circle,20961,13.04465,77.56263
Kuvempu Circle,20962,13.04457,77.56281
Kuvempu Circle,28426,13.04337,77.56138
Kuvempu Circle,33643,12.90985,77.52099
Kuvempu Circle,33644,12.90993,77.521
Kuvempu Circle 1,31389,13.04319,77.56131
Kuvempunagara,28428,13.0695,77.54144
Kuvempunagara,33645,13.0696,77.54138
Kuvempunagara,35825,12.86791,77.47878
Kuvempunagara,35826,12.8678,77.47862
Kuvempunagara ( BTM Layout),20687,12.9164,77.61591
Kuvempunagara Bus Station(BTM Layout),20686,12.91597,77.61623
Kuvempunagara Bus station (BTM Layout),35932,12.91608,77.61575
Kyalasanahalli,28432,13.05644,77.66027
Kyalasanahalli,33646,13.05647,77.6602
Kyalasanahalli,35234,12.80094,77.65267
Kyalasanahalli Cross,28434,12.80304,77.65165
Kyalasanahalli Cross,33647,12.80314,77.65148
L and T Factory Doddaballapura,28436,13.29227,77.56985
L and T Factory Doddaballapura,33648,13.29213,77.57007
LG Godown,28523,12.91715,77.51126
LG Godown,33697,12.91712,77.51133
LR Bande,28556,13.02896,77.61058
LR Bande,33711,13.02899,77.61058
Laggere Bridge,28439,13.00843,77.52664
Laggere Bridge,33650,13.00756,77.52678
Laggere Cross,28442,13.02245,77.5234
Laggere Cross,33651,13.02265,77.52336
Laggere Cross,33652,13.02265,77.52363
Laggere New Bus Stand,28443,13.01054,77.52504
Lagumenahalli Circle,28445,13.07214,77.75426
Lagumenahalli Circle,33653,13.07218,77.75427
Lagumenahalli Cross,28448,13.40435,77.53498
Lagumenahalli Cross,33654,13.40432,77.53495
Lake Side Hospital,28452,12.98833,77.61736
Lakeshore Garden,23517,13.06987,77.56477
Lakeshore Garden,24118,13.06987,77.56481
Lakkaiahanapalya,28456,12.88757,77.40469
Lakkaiahnapalya,28458,12.88949,77.40243
Lakkaiahnapalya,33659,12.88936,77.40252
Lakkaiahnapalya 1,31390,12.88751,77.40469
Lakkappanahalli,36336,13.20353,77.36476
Lakkappanhalli,36335,13.2034,77.36466
Lakkasandra,20965,12.94318,77.59735
Lakkasandra,20966,12.94383,77.59713
Lakkasandra Cross T Beguru,28460,13.14984,77.2905
Lakkasandra Cross T Beguru,33660,13.14982,77.29053
Lakkenahalli Cross,28462,13.062,77.29674
Lakkenahalli Cross,33661,13.06183,77.29677
Lakkenahalli Junction Sondekoppa Road,28464,13.04468,77.39278
Lakkenahalli Junction Sondekoppa Road,33662,13.04454,77.39272
Lakkondahalli,28467,13.11767,77.77041
Lakkondahalli Gate,28469,13.11721,77.77346
Lakkondahalli Gate,33664,13.11712,77.77344
Lakkondahalli Temple,28471,13.11071,77.77428
Lakkondahalli Temple,33665,13.11064,77.77428
Lakkuppe,21558,12.96992,77.41006
Lakkuppe,21559,12.97004,77.40989
Lakkur,28475,12.92756,77.88596
Lakkur,33666,12.92771,77.88626
Lakkur,33668,12.92739,77.88634
Lakshmaiah Badavane,33669,12.9809,77.46432
Lakshman Rao Nagara Anepalya,28480,12.95029,77.61754
Lakshman Rao Nagara Anepalya,33670,12.9504,77.61751
Lakshmi Devastana,28482,13.07832,77.39278
Lakshmi Devastana,33671,13.07818,77.39275
Lakshmi Layout,24285,12.86814,77.62803
Lakshmi Layout,24351,12.86791,77.6282
Lakshmi Temple,28484,12.88637,77.49841
Lakshmi Temple,33672,12.88632,77.4985
Lakshmi Venkateshwara Temple,22218,13.0744,77.55743
Lakshmi Venkateshwara Temple,22219,13.07441,77.55741
Lakshmidevi Nagara,24008,13.0155,77.52607
Lakshmidevi Nagara,24009,13.01552,77.52594
Lakshmidevi Nagara Cross,24006,13.02129,77.52651
Lakshmipura,22220,12.83328,77.51372
Lakshmipura,22221,12.83307,77.51365
Lakshmipura,22222,12.97827,77.63218
Lakshmipura,22223,12.97816,77.63228
Lakshmipura,28496,13.08778,77.53108
Lakshmipura,33673,12.98962,77.38321
Lakshmipura,33674,13.03742,77.46118
Lakshmipura,33675,13.03747,77.4612
Lakshmipura,33679,12.89216,77.39209
Lakshmipura,33680,12.89228,77.39218
Lakshmipura,33683,13.08776,77.53104
Lakshmipura Cross,28500,13.09212,77.5334
Lakshmipura Cross,33684,13.09209,77.534
Lakshmipura Cross,33685,13.09209,77.53397
Lakshmipura Cross,33686,13.09212,77.5333
Lakshmipura Kalkere,33687,12.81022,77.59168
Lakshmisagara,28506,12.82482,77.40436
Lakshmisagara,33688,12.81084,77.72418
Lakshmisagara,33689,12.81075,77.72426
Lakshmisagara,33690,12.82479,77.4043
Lakshmisagara Cross,28508,12.81826,77.73156
Lal Bahaddur Shastri Nagara,28511,12.96927,77.67022
Lal Bahaddur Shastri Nagara,33692,12.85722,77.5733
Lal Bahaddur Shastri Nagara,33693,12.85723,77.57356
Lalbagh Hopcoms,23825,12.95134,77.59126
Lalbagh Hopcoms,23922,12.95122,77.59132
Lalbagh Hopcoms,36140,12.95184,77.59079
Lalbagh Hopcoms,36141,12.95182,77.59056
Lalbagh Main Gate,20967,12.95427,77.58449
Lalbagh Main Gate,23666,12.95408,77.58554
Lalbagh Main Gate,23675,12.95251,77.58336
Lalbagh Metro Station,38814,12.94705,77.57999
Lalbagh West Gate,20968,12.94826,77.57918
Lalbagh West Gate,22225,12.94963,77.57993
Lalbagh West Gate,38846,12.94838,77.57966
Lalbagh West Gate (Lalbagh Metro Station),22224,12.94758,77.58009
Lavanya Talkies,28514,12.98611,77.61542
Lavanya Talkies,35357,12.98601,77.61551
Leelavathi Estate,28521,13.00088,77.34987
Leelavathi Estate,33696,13.00087,77.34992
Lido Talkies,20969,12.97282,77.6214
Lido Talkies,21235,12.97346,77.62005
Lido Talkies,22226,12.97277,77.62074
Life Style (Sacred Heart School),20970,12.96692,77.61018
Lingadeera Mallsandra,28525,12.97917,77.87117
Lingadeera Mallsandra Cross,28527,12.98345,77.87104
Lingadeera Mallsandra Cross,33698,12.98353,77.87114
Lingadeeranahalli,28529,12.99903,77.47898
Lingadeeranahalli,33699,12.99895,77.479
Linganahalli,28531,13.15623,77.523
Linganahalli,33700,13.1561,77.52291
Linganahalli Gate,28533,13.15813,77.52395
Linganahalli Gate,33701,13.15812,77.52392
Linganahalli Gate,36098,13.15816,77.52391
Lingapura,28537,12.82141,77.44405
Lingapura,33702,12.76222,77.67852
Lingapura,33703,12.76212,77.67869
Lingapura,33704,12.82141,77.44411
Lingarajapura,22227,13.01254,77.62584
Lingarajapura,22228,13.01256,77.62588
Lingarajapura,28541,13.12683,77.53373
Lingarajapura,33706,13.12689,77.53385
Lingarajapura Bridge,22229,13.00906,77.6232
Lingarajapura Bridge,22230,13.00906,77.62331
Lingenahalli,28545,13.0656,77.32496
Lingenahalli,33708,13.06543,77.32488
Link Road,20971,12.99426,77.57388
Lohithanagara (Nelamangala),28549,13.10713,77.38233
Lohithanagara (Nelamangala),33709,13.10711,77.3823
Lottegollahalli,28552,13.04961,77.56752
Lottegollahalli,33710,13.04971,77.56758
Loyola School,35161,12.87101,77.59361
Loyola School,35231,12.87078,77.59333
Loyola School,36211,12.87108,77.59337
Lurdubayi Samudaya Bhavana,28518,12.99723,77.52339
Lurdubayi Samudaya Bhavana,33695,12.99752,77.52334
M E G Centre,33914,12.98736,77.62262
M E S College Aradeshanahalli Road,28978,13.21752,77.55539
M Gopahalli,28558,12.72589,77.40248
M Gopahalli,33712,12.72597,77.40251
M Hosahalli Gate,28560,13.10917,77.87763
M Hosahalli Gate,33713,13.1094,77.87758
M Karenahalli,28562,12.81818,77.36575
M Karenahalli,33714,12.81812,77.36573
M Medahalli,38367,12.73392,77.73928
M S Nagara (Thirumenahalli ),38787,13.09726,77.63581
M S Nagara (Thirumenahalli ),38788,13.09731,77.63592
M Sathyawara,28564,13.14397,77.79809
M Sathyawara,33715,13.14391,77.79787
MC Donald,28920,12.91231,77.63761
MC Donald,33892,12.91237,77.63752
MC Layout,21013,12.97498,77.54212
MD Block,28922,12.99324,77.56954
MEG Centre,33915,12.98701,77.62255
MEI Colony Laggere,28964,13.01998,77.52075
MEI Colony Laggere,33916,13.01996,77.5207
MEI Factory,21016,13.0264,77.54402
MEI Factory,21017,13.02652,77.54439
MEI Layout,33917,13.06099,77.49943
MEI Layout Arch,28968,13.05997,77.50685
MEI Layout Arch,33918,13.05999,77.50697
MES College Aradeshanahalli Road,33924,13.21752,77.55532
MES Road,21570,13.04403,77.5543
MES Road,21571,13.04392,77.55436
MG Road,21572,12.97779,77.60204
MG Road Electric B Station,21020,12.97403,77.61279
MG Road Metro Station,23821,12.97541,77.60644
MG Road Metro Station,24045,12.97547,77.60671
MG Statue (Chinnaswamy Stadium),21520,12.97708,77.59921
MG Statue (Chinnaswamy Stadium),22231,12.97677,77.60016
MG Statue (Chinnaswamy Stadium),22286,12.97628,77.59859
MG Statue (Chinnaswamy Stadium),28986,12.97654,77.59999
MGM School,28988,12.89771,77.43267
MGM School,33928,12.89757,77.43273
MICO Factory Junction,23852,12.94428,77.60286
MICO Factory Junction,24136,12.94453,77.60276
MICO Factory Junction,24274,12.94442,77.60309
MICO Gate Adugodi,23598,12.94399,77.60532
MICO Gate Adugodi,24070,12.94426,77.60458
MICO Layout BTM,21021,12.91657,77.60427
MICO Layout BTM,21022,12.91674,77.60407
MICO Layout Checkpost Gopalan mall,23575,12.91414,77.60001
MICO Layout Checkpost Gopalan mall,23873,12.91355,77.59985
MICO Shramajeevi Colony Arakere,28990,12.88958,77.59391
MM Industries,22292,12.9295,77.57365
MM Industries,22293,12.92934,77.57363
MM Medicals,29024,13.0314,77.60839
MN Krishna Rao Park,22294,12.94405,77.57689
MR Nursing College,22302,13.05833,77.64863
MR Nursing College,22303,13.05824,77.64875
MRV Bricks Factory,33955,12.80496,77.46456
MS Building,38026,12.97677,77.58922
MS Palya,22305,13.08178,77.54849
MS Palya,33956,13.08181,77.5482
MS Palya,33957,13.08145,77.54831
MS Palya,36469,13.08178,77.54809
MS Ramaiah College,22306,13.02871,77.56159
MS Ramaiah College,22307,13.02864,77.5616
MS Ramaiah Hospital,21029,13.02771,77.57162
MS Ramaiah Hospital,21030,13.02814,77.57127
MS Ramayya Hospital,29054,13.02835,77.57158
MS Ramayya Hospital,33958,13.02847,77.57141
MTR Hotel,38149,12.91696,77.64477
MTR Hotel,38150,12.91703,77.64485
MV Solar Dabasapete Industrial Area,29152,13.22459,77.25859
MV Solar Dabaspete Industrial Area,34013,13.22462,77.25867
MVJ College Channasandra,22320,12.98283,77.76082
MVJ College Channasandra,22321,12.98286,77.76121
MVJ Medical Hospital,29154,13.07909,77.81229
MVJ Medical Hospital,34014,13.07944,77.81199
Machanahalli Dabaspete,33716,13.18014,77.25568
Machenahalli Dabaspete,28566,13.18015,77.25553
Machohalli,28568,13.0061,77.45293
Machohalli,33717,13.00614,77.45287
Machohalli Colony,28570,12.99754,77.45136
Machohalli Colony,33718,12.99755,77.4513
Machohalli Gate,21561,12.99088,77.45429
Machohalli Gate,21562,12.99081,77.45445
Machonayakanahalli,33719,13.14509,77.38016
Madagondanahalli,28575,13.24471,77.47193
Madagondanahalli,33720,13.24477,77.47199
Madanayakanahalli,22232,13.06146,77.46102
Madanayakanahalli,33723,13.06067,77.46125
Madanayakanahalli,33724,13.06102,77.46102
Madanayakanahalli,33725,13.06132,77.46153
Madapatna,28585,12.93458,77.36095
Madapatna,33726,12.9348,77.36086
Madapatna,35119,12.77262,77.64815
Madapatna,35296,12.77244,77.64824
Madapatna Cross,28587,12.93675,77.37285
Madapatna Cross,33727,12.93681,77.37286
Madappanahalli,28591,12.92242,77.8104
Madappanahalli,33728,13.15405,77.54059
Madappanahalli,33729,13.15408,77.54055
Madappanahalli,33730,12.92246,77.81039
Madappanahalli Cross,28592,12.91767,77.79623
Madappanahalli Cross,35159,12.91784,77.79606
Madapura,28594,12.7654,77.32076
Madapura,38572,12.76542,77.32077
Madapura Cross Bidadi,28596,12.76177,77.32802
Madapura Cross Bidadi,33732,12.76206,77.32775
Madarasa School,28597,12.88054,77.45935
Madarasa School 1,31391,12.88017,77.45942
Madavara,28598,13.05665,77.47343
Madavara NICE Road,22233,13.05684,77.4741
Madavara Village,28601,13.05296,77.47231
Madhavan Park,21563,12.93651,77.58401
Madhavan Park,24044,12.93675,77.58308
Madhugirihalli,33735,13.12789,77.50725
Madhura Nagara,24201,12.94117,77.76421
Madhura Nagara,24209,12.94124,77.76427
Madhura Nagara Hostel,24200,12.9398,77.76027
Madhura Nagara Hostel,24210,12.93975,77.76039
Madhure Village,20972,13.2021,77.45696
Madhure Village,28602,13.2022,77.45697
Madivala,20973,12.92166,77.62146
Madivala,20974,12.92023,77.62066
Madivala Masidi,22235,12.92482,77.61855
Madugirihalli,28607,13.12793,77.50724
Magadi,28611,12.95484,77.22693
Magadi Road Metro Station,38800,12.97562,77.55479
Magadi Road Metro Station,38801,12.97553,77.55486
Magadi Road TollGate,20975,12.97437,77.54902
Magadi Road TollGate,20976,12.97459,77.54897
Magadi Road TollGate,22236,12.97537,77.54845
Magadi Road TollGate,23481,12.97516,77.54866
Magadi Road Tollgate,28613,12.9752,77.54818
Mahadeshwara Badavane,28614,12.78943,77.66009
Mahadeshwara Nagara,28617,12.90784,77.61076
Mahadeshwara Nagara,33738,12.9921,77.49432
Mahadeshwara Nagara,33739,12.99201,77.49425
Mahadeshwara Nagara,35353,12.90779,77.61094
Mahadeva Kodigehalli,28619,13.14407,77.70282
Mahadeva Kodigehalli,33740,13.14409,77.70276
Mahadevana Doddy Colony,28621,12.74262,77.60487
Mahadevana Doddy Colony,33741,12.74267,77.60468
Mahadevanana Doddy,28623,12.74517,77.60608
Mahadevanana Doddy,33742,12.74515,77.6062
Mahadevapura,22237,12.99738,77.69064
Mahadevapura,22238,12.9972,77.69069
Mahadevapura,28627,13.06666,77.31961
Mahadevapura,33743,13.06629,77.31955
Mahadevapura,33744,13.06645,77.31958
Mahadevapura Ring Road,20977,12.98823,77.6895
Mahadevapura Ring Road,20978,12.98868,77.68904
Mahal Chowdadenahalli,23398,12.87217,77.8085
Mahal Chowdadenahalli,23416,12.87219,77.80876
Mahalakshmi Layout,24096,13.01199,77.54408
Mahalakshmi Layout,24191,13.01198,77.544
Mahalakshmi Layout Entrance,20979,13.00736,77.54879
Mahalakshmi Layout Entrance,20980,13.00782,77.54867
Mahalakshmi Layout Entrance,24188,13.00779,77.548
Mahanthalingapura,28630,12.76879,77.6187
Mahanthalingapura,33745,12.76884,77.61862
Maharaja Signal,23938,12.93461,77.62968
Maharaja Signal,23943,12.93427,77.62983
Maharani College,20981,12.97703,77.5858
Maharani College,20982,12.97903,77.5849
Maharani College,20983,12.97697,77.58567
Maharani College,20985,12.97907,77.58511
Mahesh Medicals,28633,12.91403,77.54998
Mahesh Medicals,33746,12.91409,77.55
Mahila Seva Samaja,22239,12.95362,77.57379
Mahila Seva Samaja,22240,12.95334,77.5736
Mahimapura Temple,28635,13.17861,77.29379
Mahimapura Temple,33747,13.17844,77.29368
Majara Hosahalli,33890,13.25444,77.53467
Majara Hosahalli Cross,33891,13.2485,77.54812
Makali,22241,13.0658,77.45363
Makali,33748,13.06564,77.45325
Makali,33750,13.06555,77.45442
Makali,33751,13.06513,77.45366
Makali Cross,33752,13.06706,77.45182
Makali Cross Madhure Road,28644,13.13412,77.40563
Makali Cross Madhure Road,33753,13.13415,77.40558
Makali Govt High School,28646,13.06889,77.45639
Makali Govt High School,33754,13.06894,77.45638
Makanahalli,28648,13.00967,77.8289
Makanahalli,33755,13.0097,77.82892
Makanahalli 1st stop,28650,13.00999,77.82839
Makanahalli 1st stop,33756,13.00997,77.82842
Makanahalli Cross,28652,13.01888,77.82967
Makanahalli Cross,33757,13.01873,77.82965
Makkala Koota,20986,12.95803,77.57385
Makkala Koota,20987,12.95779,77.57388
Makkala Koota,22242,12.95661,77.57376
Makkala Koota,22243,12.9572,77.57311
Malagala,28656,12.97856,77.51502
Malagala,33758,12.97551,77.51533
Malagala,33759,12.97863,77.51525
Malagala 1,34820,12.9754,77.51528
Malenahalli Bidaraguppe,28658,12.80576,77.7968
Malenahalli Bidaraguppe,33760,12.80585,77.79669
Malenallasandra,28661,12.80688,77.60562
Malenallasandra,33761,12.80662,77.6046
Malenallasandra,35225,12.80691,77.6056
Malenallasandra Junction,23827,12.8354,77.58949
Malenallasandra Junction,24126,12.8354,77.5893
Maligenahalli Bidaluru,28663,13.28697,77.69095
Maligenahalli Cross,28664,13.28762,77.70566
Maligondanahalli,28666,12.91596,77.41533
Maligondanahalli,33764,12.91606,77.41531
Mallaiahnapalya,28668,12.98575,77.42728
Mallaiahnapalya,33765,12.98569,77.42725
Mallapura,28671,13.07449,77.39966
Mallapura,33766,13.20406,77.77996
Mallapura,33767,13.20396,77.78
Mallapura 1,31392,13.07451,77.39953
Mallapura Cross,33768,13.07286,77.39372
Mallapura Cross,34821,13.07271,77.39373
Mallarabanavadi Cross,28680,13.0826,77.37155
Mallarabanavadi Cross,33771,13.08246,77.37168
Mallasandra,28687,13.03516,77.15811
Mallasandra,33772,13.00255,77.3942
Mallasandra,33773,13.00245,77.39422
Mallasandra,33774,13.0082,77.7841
Mallasandra,33775,13.0081,77.78412
Mallasandra,33776,13.00818,77.78415
Mallasandra Health Center,28691,13.05342,77.51184
Mallasandra Health Center,33779,13.05325,77.51174
Mallasandra Poorvankara Apartment,33780,12.85307,77.54488
Mallathahalli,28697,12.86117,77.36232
Mallathahalli,33781,12.95884,77.50064
